oem,model,rssi correction,tx,calibration confidence
Vivo,vivo Y69A,0,-28,1
Vivo,vivo Y71A,0,-28,1
Vivo,vivo Y75A,0,-28,1
Vivo,vivo Y75s,0,-28,1
Vivo,vivo Y79A,0,-28,1
Vivo,vivo Y83A,0,-28,1
Vivo,vivo Y85A,0,-28,1
Vivo,vivo Y89,0,-28,1
Vivo,vivo Y923,0,-28,1
Vivo,vivo Y937,0,-28,1
Vivo,vivo Z1,0,-28,1
Vivo,vivo Z1i,0,-28,1
Vivo,vivo Z3x,0,-28,1
Xiaomi,2013022,-5,-27,1
Xiaomi,2013023,-5,-27,1
Xiaomi,2014011,-5,-27,1
Xiaomi,2014501,-5,-27,1
Xiaomi,2014502,-5,-27,1
Xiaomi,2014811,-5,-27,1
Xiaomi,2014812,-5,-27,1
Xiaomi,2014813,-5,-27,1
Xiaomi,2014817,-5,-27,1
Xiaomi,2014818,-5,-27,1
Xiaomi,2014819,-5,-27,1
Xiaomi,Cmi,-5,-27,1
Xiaomi,HM 1AC,-5,-27,1
Xiaomi,HM 1S,-5,-27,1
Xiaomi,HM 1SC,-5,-27,1
Xiaomi,HM 1SW,-5,-27,1
Xiaomi,HM 2A,-5,-27,1
Xiaomi,HM NOTE 1LTE,-5,-27,1
Xiaomi,HM NOTE 1LTETD,-5,-27,1
Xiaomi,HM NOTE 1LTEW,-5,-27,1
Xiaomi,HM NOTE 1S,-5,-27,1
Xiaomi,HM NOTE 1TD,-5,-27,1
Xiaomi,HM NOTE 1W,-5,-27,1
Xiaomi,M2002J9E,-5,-27,1
Xiaomi,M2002J9G,-5,-27,1
Xiaomi,MI 2,-5,-27,1
Xiaomi,MI 2A,-5,-27,1
Xiaomi,MI 2S,-5,-27,1
Xiaomi,MI 3,-5,-27,1
Xiaomi,MI 3W,-5,-27,1
Xiaomi,MI 4C,-4,-21,1
Xiaomi,MI 4LTE,-5,-27,1
Xiaomi,MI 4S,-5,-27,1
Xiaomi,MI 4W,-4,-21,2
Xiaomi,MI 5,-7,-26,2
Xiaomi,MI 5C,-5,-27,1
Xiaomi,MI 5X,-5,-27,1
Xiaomi,MI 5s,-13,-24,2
Xiaomi,MI 5s Plus,-6,-30,2
Xiaomi,MI 6,3,-36,2
Xiaomi,MI 6X,-5,-27,1
Xiaomi,MI 8,-8,-26,2
Xiaomi,MI 8 Explorer Edition,-5,-27,1
Xiaomi,MI 8 Lite,-9,-19,2
Xiaomi,MI 8 Pro,-8,-33,2
Xiaomi,MI 8 SE,-5,-27,1
Xiaomi,MI 8 UD,-8,-33,1
Xiaomi,MI 9,-5,-27,1
Xiaomi,MI CC 9,-5,-27,1
Xiaomi,MI CC 9e,-5,-27,1
Xiaomi,MI CC9 Pro,-5,-27,1
Xiaomi,MI MAX,-5,-27,1
Xiaomi,MI MAX 2,-5,-27,1
Xiaomi,MI MAX 3,-1,-32,2
Xiaomi,MI NOTE LTE,10,-30,2
Xiaomi,MI NOTE Pro,-5,-27,1
Xiaomi,MI PAD,-5,-27,1
Xiaomi,MI PAD 2,-5,-27,1
Xiaomi,MI PAD 3,-5,-27,1
Xiaomi,MI PAD 4,-5,-27,1
Xiaomi,MI PLAY,-5,-27,1
Xiaomi,MIBOX3,-5,-27,1
Xiaomi,MIBOX4,-5,-27,1
Xiaomi,MIX,-15,-28,2
Xiaomi,MIX 2,-4,-27,1
Xiaomi,MIX 2S,-8,-17,1
Xiaomi,MIX 3,-5,-27,1
Xiaomi,Meri,-5,-27,1
Xiaomi,Mi 10,-5,-27,1
Xiaomi,Mi 10 Pro,-5,-27,1
Xiaomi,Mi 4i,-5,-27,1
Xiaomi,Mi 9 Lite,-5,-27,1
Xiaomi,Mi 9 SE,-5,-27,1
Xiaomi,Mi 9T,-5,-27,1
Xiaomi,Mi 9T Pro,-5,-27,1
Xiaomi,Mi A1,-4,-28,2
Xiaomi,Mi A2,-5,-34,2
Xiaomi,Mi A2 Lite,-4,-19,2
Xiaomi,Mi A3,-5,-20,2
Xiaomi,Mi MIX 2,-4,-27,2
Xiaomi,Mi MIX 2S,-8,-17,2
Xiaomi,Mi MIX 3,-5,-27,1
Xiaomi,Mi MIX 3 5G,-5,-27,1
Xiaomi,Mi Note 10,-5,-27,1
Xiaomi,Mi Note 10 Lite,-5,-27,1
Xiaomi,Mi Note 2,-10,-32,2
Xiaomi,Mi Note 3,-5,-27,1
Xiaomi,Mi Watch,-5,-27,1
Xiaomi,Mi-4c,-5,-27,1
Xiaomi,Mi9 Pro 5G,-5,-27,1
Xiaomi,MiBOX1S,-5,-27,1
Xiaomi,MiBOX2,-5,-27,1
Xiaomi,MiBOX3S,-5,-27,1
Xiaomi,MiBOX_PRO,-5,-27,1
Xiaomi,MiBOX_mini,-5,-27,1
Xiaomi,MiProjA1,-5,-27,1
Xiaomi,MiProjM05,-5,-27,1
Xiaomi,MiTV,-5,-27,1
Xiaomi,MiTV-AXSO0,-5,-27,1
Xiaomi,MiTV-AXSO1,-5,-27,1
Xiaomi,MiTV-AXSO2,-5,-27,1
Xiaomi,MiTV-MSSP0,-5,-27,1
Xiaomi,MiTV-MSSP1,-5,-27,1
Xiaomi,MiTV-MSSP2,-5,-27,1
Xiaomi,MiTV-MSSP3,-5,-27,1
Xiaomi,MiTV2,-5,-27,1
Xiaomi,MiTV3S,-5,-27,1
Xiaomi,MiTV4,-5,-27,1
Xiaomi,MiTV4C,-5,-27,1
Xiaomi,MiTV4I,-5,-27,1
Xiaomi,ONC,-5,-27,1
Xiaomi,POCO F2 Pro,-5,-27,1
Xiaomi,POCOPHONE F1,2,-37,2
Xiaomi,Platina,-9,-19,1
Xiaomi,Pyxis,-5,-27,1
Xiaomi,Redmi 3,-6,-45,2
Xiaomi,Redmi 3S,-8,-25,2
Xiaomi,Redmi 4,-5,-27,1
Xiaomi,Redmi 4A,-5,-27,1
Xiaomi,Redmi 4X,-8,-24,2
Xiaomi,Redmi 5,-5,-27,1
Xiaomi,Redmi 5 Plus,-5,-27,1
Xiaomi,Redmi 5A,-6,-25,2
Xiaomi,Redmi 6,-5,-27,1
Xiaomi,Redmi 6 Pro,-3,-24,2
Xiaomi,Redmi 6A,-5,-27,1
Xiaomi,Redmi 7,-5,-27,1
Xiaomi,Redmi 7A,-5,-27,1
Xiaomi,Redmi 8,-5,-27,1
Xiaomi,Redmi Go,-5,-27,1
Xiaomi,Redmi K30 Pro 5G,-5,-27,1
Xiaomi,Redmi K30 Pro 5G Zoom Edition,-5,-27,1
Xiaomi,Redmi K30 Pro Zoom Edition,-5,-27,1
Xiaomi,Redmi Note 2,-5,-27,1
Xiaomi,Redmi Note 3,-2,-18,2
Xiaomi,Redmi Note 4,-5,-27,1
Xiaomi,Redmi Note 4X,-5,-27,1
Xiaomi,Redmi Note 5,-2,-22,2
Xiaomi,Redmi Note 5 Pro,-2,-22,1
Xiaomi,Redmi Note 5A,-5,-27,1
Xiaomi,Redmi Note 6 Pro,0,-32,2
Xiaomi,Redmi Note 7 Pro,-5,-27,1
Xiaomi,Redmi Pro,-5,-27,1
Xiaomi,Redmi S2,-5,-24,2
Xiaomi,Redmi Y1,-5,-27,1
Xiaomi,Umi,-5,-27,1
Xiaomi,equuleus,-8,-33,1
Xiaomi,gucci,-5,-27,1
Xiaomi,ido,-6,-45,1
Xiaomi,laurus,-5,-27,1
Xiaomi,lithium,-15,-28,1
Xiaomi,lotus,-5,-27,1
Xiaomi,santoni,-8,-24,1
Xiaomi,sirius,-5,-27,1
Xiaomi,toco,-5,-27,1
ZTE, Azerbaijan",-5,-25,1
ZTE,003Z,-5,-25,1
ZTE,008Z,-5,-25,1
ZTE,009Z,-5,-25,1
ZTE,402ZT,-5,-25,1
ZTE,502ZT,-5,-25,1
ZTE,901ZT,-5,-25,1
ZTE,A1,-5,-25,1
ZTE,A1 Alpha,-5,-25,1
ZTE,A100,-5,-25,1
ZTE,A1P,-5,-25,1
ZTE,A1R,-5,-25,1
ZTE,A2,-5,-25,1
ZTE,A2020N3,-5,-25,1
ZTE,A21plus,-5,-25,1
ZTE,A460-T,-5,-25,1
ZTE,A4C,-5,-25,1
ZTE,ARIZONA,-5,-25,1
ZTE,ATLAS W,-5,-25,1
ZTE,AV-ATB100,-5,-25,1
ZTE,AXON 7 mini,-5,-25,1
ZTE,AXON WATCH,-5,-25,1
ZTE,Acqua,-5,-25,1
ZTE,Amazing A1,-5,-25,1
ZTE,Amazing A3,-5,-25,1
ZTE,Amazing A30,-5,-25,1
ZTE,Amazing A4,-5,-25,1
ZTE,Amazing A4C,-5,-25,1
ZTE,Amazing A4S,-5,-25,1
ZTE,Amazing A50,-5,-25,1
ZTE,Amazing A5S,-5,-25,1
ZTE,Amazing A6,-5,-25,1
ZTE,Amazing A7,-5,-25,1
ZTE,Amazing P6,-5,-25,1
ZTE,Amazing X1,-5,-25,1
ZTE,Amazing X2,-5,-25,1
ZTE,Amazing X5,-5,-25,1
ZTE,Amazing X5s,-5,-25,1
ZTE,Amazing X6,-5,-25,1
ZTE,Amazing X7,-5,-25,1
ZTE,Amazing p5_Lite,-5,-25,1
ZTE,Amazing_P5,-5,-25,1
ZTE,Amazing_P8,-5,-25,1
ZTE,Amazing_X3s,-5,-25,1
ZTE,Amazing_X3s_16G,-5,-25,1
ZTE,Android Edition StarText,-5,-25,1
ZTE,Android Edition StarTrail,-5,-25,1
ZTE,Android Edition Starnaute,-5,-25,1
ZTE,Android edition by sfr STARADDICT,-5,-25,1
ZTE,Andromax G46D1Z,-5,-25,1
ZTE,Avea inTouch 2,-5,-25,1
ZTE,Avea inTouch 3,-5,-25,1
ZTE,Avea inTouch 3 Large,-5,-25,1
ZTE,Avea inTouch 4,-5,-25,1
ZTE,B760E,-5,-25,1
ZTE,B760H,-5,-25,1
ZTE,B8405,-5,-25,1
ZTE,B860AV2,-5,-25,1
ZTE,B860H,-5,-25,1
ZTE,B860H V1.0,-5,-25,1
ZTE,B860H V1.1,-5,-25,1
ZTE,B866,-5,-25,1
ZTE,BASE Lutea 2,-5,-25,1
ZTE,BASE Tab,-5,-25,1
ZTE,BASE Tab 7.1,-5,-25,1
ZTE,BASE lutea,-5,-25,1
ZTE,BGH JOY X2,-5,-25,1
ZTE,BGH Joy Smart A1,-5,-25,1
ZTE,BGH Joy Smart A2,-5,-25,1
ZTE,BGH Joy Smart A3,-5,-25,1
ZTE,BGH Joy Smart A5C,-5,-25,1
ZTE,BGH Joy Smart A5d,-5,-25,1
ZTE,BGH Joy Smart A6,-5,-25,1
ZTE,BGH Joy Smart A6d,-5,-25,1
ZTE,BGH Joy Smart A7G,-5,-25,1
ZTE,BGH Joy Smart AXS,-5,-25,1
ZTE,BGH Joy Smart AXS D,-5,-25,1
ZTE,BGH Joy Smart AXS II,-5,-25,1
ZTE,BGH Joy Smart AXS II D,-5,-25,1
ZTE,BGH Joy V6,-5,-25,1
ZTE,BGH Joy X5,-5,-25,1
ZTE,BLACK 03,-5,-25,1
ZTE,BLADE A110,-5,-25,1
ZTE,BLADE A3,-5,-25,1
ZTE,BLADE A320,-5,-25,1
ZTE,BLADE A520,-5,-25,1
ZTE,BLADE A521,-5,-25,1
ZTE,BLADE A530,-5,-25,1
ZTE,BLADE A6,-5,-25,1
ZTE,BLADE A6 MAX,-5,-25,1
ZTE,BLADE A602,-5,-25,1
ZTE,BLADE A610,-5,-25,1
ZTE,BLADE A910,-5,-25,1
ZTE,BLADE E01,-5,-25,1
ZTE,BLADE III_IL,-5,-25,1
ZTE,BLADE L7,-5,-25,1
ZTE,BLADE L7A,-5,-25,1
ZTE,BLADE V Ultra,-5,-25,1
ZTE,BLADE V7,-5,-25,1
ZTE,BLADE V8,-5,-25,1
ZTE,BLADE V8 SE,-5,-25,1
ZTE,BLADE V8 mini,-5,-25,1
ZTE,BLADE V8Q,-5,-25,1
ZTE,BLADE V9,-5,-25,1
ZTE,BLADE V9 VITA,-5,-25,1
ZTE,BLADEII,-5,-25,1
ZTE,BLADE_N880,-5,-25,1
ZTE,Baker,-5,-25,1
ZTE,Beeline E400,-5,-25,1
ZTE,Beeline E600,-5,-25,1
ZTE,Beeline E700,-5,-25,1
ZTE,Beeline M2,-5,-25,1
ZTE,Beeline Pro,-5,-25,1
ZTE,Beeline Smart2,-5,-25,1
ZTE,Blade A3 2019,-5,-25,1
ZTE,Blade A3 2019-T,-5,-25,1
ZTE,Blade A310,-5,-25,1
ZTE,Blade A410,-5,-25,1
ZTE,Blade A460,-5,-25,1
ZTE,Blade A465,-5,-25,1
ZTE,Blade A475,-5,-25,1
ZTE,Blade A5 2019-T,-5,-25,1
ZTE,Blade A5 2020-T,-5,-25,1
ZTE,Blade A510,-5,-25,1
ZTE,Blade A511,-5,-25,1
ZTE,Blade A7 2019-T,-5,-25,1
ZTE,Blade Apex,-5,-25,1
ZTE,Blade Apex2,-5,-25,1
ZTE,Blade C341,-5,-25,1
ZTE,Blade G LTE,-5,-25,1
ZTE,Blade G Lux,-5,-25,1
ZTE,Blade G Pro,-5,-25,1
ZTE,Blade III,-5,-25,1
ZTE,Blade L110,-5,-25,1
ZTE,Blade L2,-5,-25,1
ZTE,Blade L2 Plus,-5,-25,1
ZTE,Blade L3,-5,-25,1
ZTE,Blade L3 Lite,-5,-25,1
ZTE,Blade L3 Plus,-5,-25,1
ZTE,Blade L5,-5,-25,1
ZTE,Blade L5 Plus,-5,-25,1
ZTE,Blade Q Lux,-5,-25,1
ZTE,Blade Q Maxi,-5,-25,1
ZTE,Blade Q2,-5,-25,1
ZTE,Blade S,-5,-25,1
ZTE,Blade S Lite,-5,-25,1
ZTE,Blade S6,-5,-25,1
ZTE,Blade S6 Lite,-5,-25,1
ZTE,Blade S6 Plus,-5,-25,1
ZTE,Blade Super,-5,-25,1
ZTE,Blade V+,-5,-25,1
ZTE,Blade V580,-5,-25,1
ZTE,Blade V6,-5,-25,1
ZTE,Blade V6 Max,-5,-25,1
ZTE,Blade V6 Plus,-5,-25,1
ZTE,Blade Vec,-5,-25,1
ZTE,Bouygues Telecom Bs 351,-5,-25,1
ZTE,Bouygues Telecom Bs 402,-5,-25,1
ZTE,CELL C EMPIRE E8,-5,-25,1
ZTE,CMCC M970,-5,-25,1
ZTE,Carl,-5,-25,1
ZTE,Cellcom 4G,-5,-25,1
ZTE,ConeXis A1,-5,-25,1
ZTE,ConeXis X1,-5,-25,1
ZTE,ConeXis X2,-5,-25,1
ZTE,Cosmote Smart Share,-5,-25,1
ZTE,Cosmote Xplore,-5,-25,1
ZTE,D930,-5,-25,1
ZTE,DIGICEL DL755,-5,-25,1
ZTE,DIGICEL DL800,-5,-25,1
ZTE,DIGICEL DL910,-5,-25,1
ZTE,DL2 PLUS,-5,-25,1
ZTE,Dialog Q143L,-5,-25,1
ZTE,Digicel DL2 XL,-5,-25,1
ZTE,Dubai,-5,-25,1
ZTE,Dublin,-5,-25,1
ZTE,Etisalat Smartphone,-5,-25,1
ZTE,Extreme E8,-5,-25,1
ZTE,FT142D,-5,-25,1
ZTE,Grand Memo,-5,-25,1
ZTE,Grand S Flex,-5,-25,1
ZTE,Grand S Lite,-5,-25,1
ZTE,Grand X,-5,-25,1
ZTE,Grand X In,-5,-25,1
ZTE,Grand X Pro,-5,-25,1
ZTE,Grand X(M),-5,-25,1
ZTE,Grand X2 In,-5,-25,1
ZTE,Helios X1,-5,-25,1
ZTE,ICE,-5,-25,1
ZTE,Infinity X^2 mini,-5,-25,1
ZTE,K75,-5,-25,1
ZTE,K81,-5,-25,1
ZTE,K83,-5,-25,1
ZTE,K83CA,-5,-25,1
ZTE,K83V,-5,-25,1
ZTE,K85,-5,-25,1
ZTE,K88,-5,-25,1
ZTE,K90U,-5,-25,1
ZTE,K92,-5,-25,1
ZTE,K97,-5,-25,1
ZTE,KIS,-5,-25,1
ZTE,KIS C341,-5,-25,1
ZTE,KIS II,-5,-25,1
ZTE,KIS II Max,-5,-25,1
ZTE,KIS PLUS,-5,-25,1
ZTE,KPN Smart 200,-5,-25,1
ZTE,KPN Smart 300,-5,-25,1
ZTE,KPN Smart 400,-5,-25,1
ZTE,Karbonn_A1,-5,-25,1
ZTE,Kis T3,-5,-25,1
ZTE,Kyivstar Shine,-5,-25,1
ZTE,Kyivstar Spark,-5,-25,1
ZTE,L8301,-5,-25,1
ZTE,LS-5008,-5,-25,1
ZTE,LS-5503,-5,-25,1
ZTE,Leopard MF800,-5,-25,1
ZTE,Leopard MF900,-5,-25,1
ZTE,Light,-5,-25,1
ZTE,Light Tab,-5,-25,1
ZTE,Light Tab 2,-5,-25,1
ZTE,Light Tab 2W,-5,-25,1
ZTE,M8402,-5,-25,1
ZTE,M9000,-5,-25,1
ZTE,MD Smart,-5,-25,1
ZTE,MEDION LIFE P4012,-5,-25,1
ZTE,MEDION LIFE P4310,-5,-25,1
ZTE,MEDION Smartphone LIFE E3501,-5,-25,1
ZTE,MEO Smart A16,-5,-25,1
ZTE,MEO Smart A40,-5,-25,1
ZTE,MEO Smart A75,-5,-25,1
ZTE,MEO Smart A80,-5,-25,1
ZTE,MF8604,-5,-25,1
ZTE,MF97A,-5,-25,1
ZTE,MF97B,-5,-25,1
ZTE,MF97B_ROGERS,-5,-25,1
ZTE,MF97B_T,-5,-25,1
ZTE,MF97E,-5,-25,1
ZTE,MF97G,-5,-25,1
ZTE,MF97V,-5,-25,1
ZTE,MF97W,-5,-25,1
ZTE,MO-01J,-5,-25,1
ZTE,MO-01K,-5,-25,1
ZTE,MOCHE SMART A16,-5,-25,1
ZTE,MS4A,-5,-25,1
ZTE,MT7A,-5,-25,1
ZTE,MTC 1055,-5,-25,1
ZTE,MTC 916,-5,-25,1
ZTE,MTC SMART Run 4G,-5,-25,1
ZTE,MTS-SP100,-5,-25,1
ZTE,MTS-SP102,-5,-25,1
ZTE,MegaFon SP-A5,-5,-25,1
ZTE,MegaFon V9+,-5,-25,1
ZTE,Micromax A60,-5,-25,1
ZTE,Momodesign MD Droid,-5,-25,1
ZTE,Monte Carlo,-5,-25,1
ZTE,Movistar Express,-5,-25,1
ZTE,Movistar Link,-5,-25,1
ZTE,Movistar Motion,-5,-25,1
ZTE,Movistar Prime,-5,-25,1
ZTE,Movitel M8410,-5,-25,1
ZTE,Mtag 281,-5,-25,1
ZTE,N720,-5,-25,1
ZTE,N721,-5,-25,1
ZTE,N762,-5,-25,1
ZTE,N765_APT,-5,-25,1
ZTE,N788_BASHA,-5,-25,1
ZTE,N790,-5,-25,1
ZTE,N799D,-5,-25,1
ZTE,N800,-5,-25,1
ZTE,N8000_USA_Cricket,-5,-25,1
ZTE,N8000_USA_RS,-5,-25,1
ZTE,N8000_WHTE_CKT,-5,-25,1
ZTE,N8010_APT,-5,-25,1
ZTE,N810,-5,-25,1
ZTE,N817,-5,-25,1
ZTE,N818,-5,-25,1
ZTE,N818S,-5,-25,1
ZTE,N8300_Reliance,-5,-25,1
ZTE,N8303,-5,-25,1
ZTE,N850,-5,-25,1
ZTE,N850L,-5,-25,1
ZTE,N855D,-5,-25,1
ZTE,N855D_PERFECTUM,-5,-25,1
ZTE,N855D_YM,-5,-25,1
ZTE,N860,-5,-25,1
ZTE,N861,-5,-25,1
ZTE,N880,-5,-25,1
ZTE,N880E,-5,-25,1
ZTE,N9100,-5,-25,1
ZTE,N9101,-5,-25,1
ZTE,N9130,-5,-25,1
ZTE,N9131,-5,-25,1
ZTE,N9132,-5,-25,1
ZTE,N9136,-5,-25,1
ZTE,N9137,-5,-25,1
ZTE,N9180,-5,-25,1
ZTE,N918St,-5,-25,1
ZTE,N919D,-5,-25,1
ZTE,N940Sc,-5,-25,1
ZTE,N9500,-5,-25,1
ZTE,N9510,-5,-25,1
ZTE,N9515,-5,-25,1
ZTE,N9516,-5,-25,1
ZTE,N9517,-5,-25,1
ZTE,N9518,-5,-25,1
ZTE,N9519,-5,-25,1
ZTE,N9520,-5,-25,1
ZTE,N9521,-5,-25,1
ZTE,N9560,-5,-25,1
ZTE,N958St,-5,-25,1
ZTE,N9810,-5,-25,1
ZTE,N9835,-5,-25,1
ZTE,N986,-5,-25,1
ZTE,N986+,-5,-25,1
ZTE,N986D,-5,-25,1
ZTE,NE501J,-5,-25,1
ZTE,NOS FIVE,-5,-25,1
ZTE,NOS NEVA 80,-5,-25,1
ZTE,NOS NOVU,-5,-25,1
ZTE,NOS NOVU II,-5,-25,1
ZTE,NOS NOVU III,-5,-25,1
ZTE,NOS SLIM,-5,-25,1
ZTE,NX402,-5,-25,1
ZTE,NX403A,-5,-25,1
ZTE,NX404H,-5,-25,1
ZTE,NX405H,-5,-25,1
ZTE,NX406E,-5,-25,1
ZTE,NX40X,-5,-25,1
ZTE,NX40X_APT,-5,-25,1
ZTE,NX501,-5,-25,1
ZTE,NX501_APT,-5,-25,1
ZTE,NX503A_Z4,-5,-25,1
ZTE,NX503J,-5,-25,1
ZTE,NX505J,-5,-25,1
ZTE,NX506J,-5,-25,1
ZTE,NX507H,-5,-25,1
ZTE,NX507J,-5,-25,1
ZTE,NX508J,-5,-25,1
ZTE,NX510J,-5,-25,1
ZTE,NX511J,-5,-25,1
ZTE,NX511J_V3,-5,-25,1
ZTE,NX512J,-5,-25,1
ZTE,NX513J,-5,-25,1
ZTE,NX521J,-5,-25,1
ZTE,NX523J_V1,-5,-25,1
ZTE,NX527J_V1,-5,-25,1
ZTE,NX529J,-5,-25,1
ZTE,NX531J,-5,-25,1
ZTE,NX535J,-5,-25,1
ZTE,NX541J,-5,-25,1
ZTE,NX549J,-5,-25,1
ZTE,NX551J,-5,-25,1
ZTE,NX563J,-5,-25,1
ZTE,NX569J,-5,-25,1
ZTE,NX573J,-5,-25,1
ZTE,NX575J,-5,-25,1
ZTE,NX589J,-5,-25,1
ZTE,NX591J,-5,-25,1
ZTE,NX595J,-5,-25,1
ZTE,NX597J,-5,-25,1
ZTE,NX601J,-5,-25,1
ZTE,NX606J,-5,-25,1
ZTE,NX609J,-5,-25,1
ZTE,NX612J,-5,-25,1
ZTE,NX619J,-5,-25,1
ZTE,NX627J,-5,-25,1
ZTE,NX629J,-5,-25,1
ZTE,NX659J,-5,-25,1
ZTE,NX907J,-5,-25,1
ZTE,Netphone 701,-5,-25,1
ZTE,OWN FUN 5(4G),-5,-25,1
ZTE,OWN One Plus,-5,-25,1
ZTE,One Pad,-5,-25,1
ZTE,Optimus Barcelona,-5,-25,1
ZTE,Optimus Monte Carlo,-5,-25,1
ZTE,Optimus San Francisco,-5,-25,1
ZTE,Optimus Zali,-5,-25,1
ZTE,Orange Dublin,-5,-25,1
ZTE,Orange Hi 4G,-5,-25,1
ZTE,Orange Monte Carlo,-5,-25,1
ZTE,Orange Neva jet,-5,-25,1
ZTE,Orange Novi,-5,-25,1
ZTE,Orange Reyo,-5,-25,1
ZTE,Orange Rono,-5,-25,1
ZTE,Orange San Francisco,-5,-25,1
ZTE,Orange Tactile internet 2,-5,-25,1
ZTE,Orange Tado,-5,-25,1
ZTE,Orange Zali,-5,-25,1
ZTE,Own One,-5,-25,1
ZTE,P500,-5,-25,1
ZTE,P545,-5,-25,1
ZTE,P609,-5,-25,1
ZTE,Preo Teknosa P1,-5,-25,1
ZTE,QB7211,-5,-25,1
ZTE,Quartz,-5,-25,1
ZTE,RACER III mini,-5,-25,1
ZTE,RTK D1,-5,-25,1
ZTE,RTK V8,-5,-25,1
ZTE,RTK V9,-5,-25,1
ZTE,Racer,-5,-25,1
ZTE,RacerII,-5,-25,1
ZTE,Rook from EE,-5,-25,1
ZTE,S8Q,-5,-25,1
ZTE,SMART Start,-5,-25,1
ZTE,SMART Start 3,-5,-25,1
ZTE,STARADDICT II,-5,-25,1
ZTE,STARADDICT II Plus,-5,-25,1
ZTE,STARNAUTE II,-5,-25,1
ZTE,STARTAB,-5,-25,1
ZTE,STARTEXT II,-5,-25,1
ZTE,STARTRAIL 4,-5,-25,1
ZTE,STARXTREM,-5,-25,1
ZTE,STARXTREM 4,-5,-25,1
ZTE,San Francisco,-5,-25,1
ZTE,San Francisco II,-5,-25,1
ZTE,Skate Pro,-5,-25,1
ZTE,Skate4.3 H,-5,-25,1
ZTE,SmartTab10,-5,-25,1
ZTE,SmartTab7,-5,-25,1
ZTE,SoshPhone 3,-5,-25,1
ZTE,Soshphone 4G,-5,-25,1
ZTE,Spro 2 LTE,-5,-25,1
ZTE,Spro2,-5,-25,1
ZTE,T-Mobile Vivacity,-5,-25,1
ZTE,T3,-5,-25,1
ZTE,T57,-5,-25,1
ZTE,T77,-5,-25,1
ZTE,T85,-5,-25,1
ZTE,T86,-5,-25,1
ZTE,T98,-5,-25,1
ZTE,TO101,-5,-25,1
ZTE,TQ150,-5,-25,1
ZTE,TT101,-5,-25,1
ZTE,TT102,-5,-25,1
ZTE,TURKCELL T40,-5,-25,1
ZTE,TURKCELL T50,-5,-25,1
ZTE,TURKCELL T60,-5,-25,1
ZTE,TURKCELL T70,-5,-25,1
ZTE,TURKCELL T80,-5,-25,1
ZTE,TURKCELL TURBO T50,-5,-25,1
ZTE,TaiWan Mobile T2,-5,-25,1
ZTE,Telcel T20,-5,-25,1
ZTE,Telenor Touch Mini,-5,-25,1
ZTE,Telenor Touch Pad,-5,-25,1
ZTE,Telenor Touch Plus,-5,-25,1
ZTE,Turk Telekom TT175,-5,-25,1
ZTE,Turkcell Maxi Plus 5,-5,-25,1
ZTE,Turkcell T11,-5,-25,1
ZTE,U9180,-5,-25,1
ZTE,UZTE Blade Q Lux,-5,-25,1
ZTE,UZTE Blade Q Pro,-5,-25,1
ZTE,UZTE GRAND V7,-5,-25,1
ZTE,UZTE GRAND X Quad,-5,-25,1
ZTE,UZTE V790,-5,-25,1
ZTE,UZTE V807,-5,-25,1
ZTE,UZTE V808,-5,-25,1
ZTE,UZTE V817,-5,-25,1
ZTE,UZTE V889M,-5,-25,1
ZTE,UZTE V970,-5,-25,1
ZTE,Ultym 5.2,-5,-25,1
ZTE,V5,-5,-25,1
ZTE,V55,-5,-25,1
ZTE,V6020_Claro,-5,-25,1
ZTE,V66,-5,-25,1
ZTE,V68,-5,-25,1
ZTE,V71B,-5,-25,1
ZTE,V72A,-5,-25,1
ZTE,V72C,-5,-25,1
ZTE,V72M,-5,-25,1
ZTE,V765M,-5,-25,1
ZTE,V769M,-5,-25,1
ZTE,V788D,-5,-25,1
ZTE,V791,-5,-25,1
ZTE,V795(A3S),-5,-25,1
ZTE,V8000_USA_Cricket,-5,-25,1
ZTE,V8100_Z55,-5,-25,1
ZTE,V8110,-5,-25,1
ZTE,V817,-5,-25,1
ZTE,V8200-Memphis-orange-Slovakia,-5,-25,1
ZTE,V8200_EE_UK,-5,-25,1
ZTE,V8200plus,-5,-25,1
ZTE,V8285,-5,-25,1
ZTE,V8300_Z39,-5,-25,1
ZTE,V8402,-5,-25,1
ZTE,V8403,-5,-25,1
ZTE,V8501,-5,-25,1
ZTE,V8502,-5,-25,1
ZTE,V8507,-5,-25,1
ZTE,V8514,-5,-25,1
ZTE,V8602,-5,-25,1
ZTE,V865M,-5,-25,1
ZTE,V871,-5,-25,1
ZTE,V880,-5,-25,1
ZTE,V880S,-5,-25,1
ZTE,V881,-5,-25,1
ZTE,V883M,-5,-25,1
ZTE,V9,-5,-25,1
ZTE,V9+,-5,-25,1
ZTE,V9180,-5,-25,1
ZTE,V961,-5,-25,1
ZTE,V96A,-5,-25,1
ZTE,V972M,-5,-25,1
ZTE,V975,-5,-25,1
ZTE,V9A,-5,-25,1
ZTE,V9S,-5,-25,1
ZTE,V9c,-5,-25,1
ZTE,V9e,-5,-25,1
ZTE,V9e+,-5,-25,1
ZTE,VERGATARIO 5,-5,-25,1
ZTE,VERGATARIO5PLUS,-5,-25,1
ZTE,VF945,-5,-25,1
ZTE,VFD 520,-5,-25,1
ZTE,VFD 822,-5,-25,1
